tau_delta,tau_h,fr_val,ttdef_val,skip_pct,feasible,seed
0.021428,0.3,0.0,0.0538,49.71,False,47
0.021428,0.35,0.0,0.0538,51.01,False,47
0.021428,0.4,0.0,0.0582,52.23,False,47
0.021428,0.5,0.0,0.0703,55.35,False,47
0.021428,0.7,0.0,0.0703,60.46,False,47
0.022304,0.05,0.0,0.033,41.75,True,47
0.022304,0.08,0.0,0.033,41.91,True,47
0.022304,0.1,0.0,0.033,41.97,True,47
0.022304,0.12,0.0,0.033,42.02,True,47
0.022304,0.15,0.0,0.033,42.35,True,47
0.022304,0.18,0.0,0.0443,43.28,False,47
0.022304,0.2,0.0,0.046,45.41,False,47
0.022304,0.25,0.0,0.0564,49.17,False,47
0.022304,0.3,0.0,0.0564,51.34,False,47
0.022304,0.35,0.0,0.0564,52.7,False,47
0.022304,0.4,0.0,0.0634,53.99,False,47
0.022304,0.5,0.0,0.0729,57.18,False,47
0.022304,0.7,0.0,0.0729,62.59,False,47
0.023168,0.05,0.0,0.033,42.95,True,47
0.023168,0.08,0.0,0.033,43.15,True,47
0.023168,0.1,0.0,0.033,43.21,True,47
0.023168,0.12,0.0,0.033,43.29,True,47
0.023168,0.15,0.0,0.033,43.6,True,47
0.023168,0.18,0.0,0.0443,44.56,False,47
0.023168,0.2,0.0,0.0477,46.83,False,47
0.023168,0.25,0.0,0.0582,50.73,False,47
0.023168,0.3,0.0,0.0582,52.94,False,47
0.023168,0.35,0.0,0.0582,54.37,False,47
0.023168,0.4,0.0,0.0651,55.67,False,47
0.023168,0.5,0.0,0.0747,58.97,False,47
0.023168,0.7,0.0,0.0747,64.6,False,47
0.024151,0.05,0.0,0.033,44.2,True,47
0.024151,0.08,0.0,0.033,44.34,True,47
0.024151,0.1,0.0,0.033,44.41,True,47
0.024151,0.12,0.0,0.033,44.49,True,47
0.024151,0.15,0.0,0.033,44.83,True,47
0.024151,0.18,0.0,0.0443,45.81,False,47
0.024151,0.2,0.0,0.0477,48.16,False,47
0.024151,0.25,0.0,0.0616,52.38,False,47
0.024151,0.3,0.0,0.066,54.73,False,47
0.024151,0.35,0.0,0.066,56.17,False,47
0.024151,0.4,0.0,0.0738,57.5,False,47
0.024151,0.5,0.0,0.0825,60.8,False,47
0.024151,0.7,0.0,0.0825,66.56,False,47
0.025238,0.05,0.0,0.033,45.37,True,47
0.025238,0.08,0.0,0.033,45.51,True,47
0.025238,0.1,0.0,0.033,45.61,True,47
0.025238,0.12,0.0,0.033,45.73,True,47
0.025238,0.15,0.0,0.033,46.08,True,47
0.025238,0.18,0.0,0.0443,47.04,False,47
0.025238,0.2,0.0,0.0486,49.55,False,47
0.025238,0.25,0.0,0.0616,53.81,False,47
0.025238,0.3,0.0,0.0686,56.24,False,47
0.025238,0.35,0.0,0.0686,57.9,False,47
0.025238,0.4,0.0,0.0773,59.28,False,47
0.025238,0.5,0.0,0.0859,62.83,False,47
0.025238,0.7,0.0,0.0859,68.71,False,47
0.026415,0.05,0.0,0.033,46.47,True,47
0.026415,0.08,0.0,0.033,46.61,True,47
0.026415,0.1,0.0,0.033,46.72,True,47
0.026415,0.12,0.0,0.033,46.83,True,47
0.026415,0.15,0.0,0.0365,47.24,True,47
0.026415,0.18,0.0,0.0477,48.19,False,47
0.026415,0.2,0.0,0.0521,50.95,False,47
0.026415,0.25,0.0,0.0651,55.38,False,47
0.026415,0.3,0.0,0.072,57.91,False,47
0.026415,0.35,0.0,0.072,59.72,False,47
0.026415,0.4,0.0,0.0773,61.2,False,47
0.026415,0.5,0.0,0.0877,64.88,False,47
0.026415,0.7,0.0,0.0877,70.83,False,47
0.027751,0.05,0.0,0.033,47.74,True,47
0.027751,0.08,0.0,0.033,47.87,True,47
0.027751,0.1,0.0,0.033,48.0,True,47
0.027751,0.12,0.0,0.033,48.11,True,47
0.027751,0.15,0.0,0.0365,48.58,True,47
0.027751,0.18,0.0,0.0521,49.59,False,47
0.027751,0.2,0.0,0.0668,52.5,False,47
0.027751,0.25,0.0,0.0833,57.02,False,47
0.027751,0.3,0.0,0.0929,59.62,False,47
0.027751,0.35,0.0,0.0981,61.42,False,47
0.027751,0.4,0.0,0.1033,62.97,False,47
0.027751,0.5,0.0,0.1137,66.81,False,47
0.027751,0.7,0.0,0.1137,72.8,False,47
0.02905,0.05,0.0,0.033,48.89,True,47
0.02905,0.08,0.0,0.033,49.03,True,47
0.02905,0.1,0.0,0.033,49.15,True,47
0.02905,0.12,0.0,0.033,49.27,True,47
0.02905,0.15,0.0,0.0417,49.81,False,47
0.02905,0.18,0.0,0.053,50.83,False,47
0.02905,0.2,0.0,0.0703,53.76,False,47
0.02905,0.25,0.0,0.0885,58.57,False,47
0.02905,0.3,0.0,0.0955,61.12,False,47
0.02905,0.35,0.0,0.1094,63.12,False,47
0.02905,0.4,0.0,0.1146,64.73,False,47
0.02905,0.5,0.0,0.1276,68.7,False,47
0.02905,0.7,0.0,0.1276,74.78,False,47
0.030508,0.05,0.0,0.0339,50.13,True,47
0.030508,0.08,0.0,0.0339,50.23,True,47
0.030508,0.1,0.0,0.0339,50.35,True,47
0.030508,0.12,0.0,0.0339,50.47,True,47
0.030508,0.15,0.0,0.0425,51.06,False,47
0.030508,0.18,0.0,0.059,52.08,False,47
0.030508,0.2,0.0,0.0825,55.15,False,47
0.030508,0.25,0.0,0.1059,60.14,False,47
0.030508,0.3,0.0,0.1146,62.91,False,47
0.030508,0.35,0.0,0.1241,64.72,False,47
0.030508,0.4,0.0,0.1293,66.37,False,47
0.030508,0.5,0.0,0.1502,70.55,False,47
0.030508,0.7,0.0,0.1502,76.94,False,47
0.032129,0.05,0.0,0.0391,51.43,True,47
0.032129,0.08,0.0,0.0391,51.53,True,47
0.032129,0.1,0.0,0.0391,51.65,True,47
0.032129,0.12,0.0,0.0391,51.77,True,47
0.032129,0.15,0.0,0.0486,52.35,False,47
0.032129,0.18,0.0,0.059,53.27,False,47
0.032129,0.2,0.0,0.0955,56.52,False,47
0.032129,0.25,0.0,0.1233,61.7,False,47
0.032129,0.3,0.0,0.1319,64.62,False,47
0.032129,0.35,0.0,0.1415,66.45,False,47
0.032129,0.4,0.0,0.1458,68.12,False,47
0.032129,0.5,0.0,0.171,72.48,False,47
0.032129,0.7,0.0,0.171,79.13,False,47
0.034044,0.05,0.0,0.0391,52.49,True,47
0.034044,0.08,0.0,0.0391,52.59,True,47
0.034044,0.1,0.0,0.0391,52.71,True,47
0.034044,0.12,0.0,0.0391,52.86,True,47
0.034044,0.15,0.0,0.0495,53.55,False,47
0.034044,0.18,0.0,0.0599,54.39,False,47
0.034044,0.2,0.0,0.1102,57.8,False,47
0.034044,0.25,0.0,0.1432,63.43,False,47
0.034044,0.3,0.0,0.1484,66.28,False,47
0.034044,0.35,0.0,0.1589,68.33,False,47
0.034044,0.4,0.0,0.1632,70.19,False,47
0.034044,0.5,0.0,0.1884,74.82,False,47
0.034044,0.7,0.0,0.1884,81.4,False,47
0.035993,0.05,0.0,0.0547,54.17,False,47
0.035993,0.08,0.0,0.0547,54.27,False,47
0.035993,0.1,0.0,0.0547,54.39,False,47
0.035993,0.12,0.0,0.0547,54.55,False,47
0.035993,0.15,0.0,0.0668,55.15,False,47
0.035993,0.18,0.0,0.0773,56.07,False,47
0.035993,0.2,0.0,0.1328,59.5,False,47
0.035993,0.25,0.0,0.1615,65.26,False,47
0.035993,0.3,0.0,0.1675,68.18,False,47
0.035993,0.35,0.0,0.178,70.43,False,47
0.035993,0.4,0.0,0.1814,72.3,False,47
0.035993,0.5,0.0,0.2057,77.24,False,47
0.035993,0.7,0.0,0.1988,83.77,False,47
0.03848,0.05,0.0,0.0686,55.56,False,47
0.03848,0.08,0.0,0.0686,55.66,False,47
0.03848,0.1,0.0,0.0686,55.78,False,47
0.03848,0.12,0.0,0.0686,55.94,False,47
0.03848,0.15,0.0,0.0807,56.55,False,47
0.03848,0.18,0.0,0.112,57.67,False,47
0.03848,0.2,0.0,0.1762,61.28,False,47
0.03848,0.25,0.0,0.2196,67.21,False,47
0.03848,0.3,0.0,0.2214,70.13,False,47
0.03848,0.35,0.0,0.2326,72.37,False,47
0.03848,0.4,0.0,0.2352,74.33,False,47
0.03848,0.5,0.0,0.2899,79.55,False,47
0.03848,0.7,0.0,0.283,86.08,False,47
0.0416,0.05,0.0,0.0825,57.05,False,47
0.0416,0.08,0.0,0.0825,57.22,False,47
0.0416,0.1,0.0,0.0825,57.35,False,47
0.0416,0.12,0.0,0.0825,57.54,False,47
0.0416,0.15,0.0,0.1137,58.39,False,47
0.0416,0.18,0.0,0.1406,59.4,False,47
0.0416,0.2,0.0,0.2179,63.04,False,47
0.0416,0.25,0.0,0.3346,69.06,False,47
0.0416,0.3,0.0,0.3459,72.14,False,47
0.0416,0.35,0.0,0.3573,74.57,False,47
0.0416,0.4,0.0,0.3599,76.45,False,47
0.0416,0.5,0.0,0.4072,82.21,False,47
0.0416,0.7,0.0,0.3203,88.34,False,47
0.046438,0.05,0.0,0.1146,58.83,False,47
0.046438,0.08,0.0,0.1146,58.93,False,47
0.046438,0.1,0.0,0.1146,59.05,False,47
0.046438,0.12,0.0,0.1224,59.33,False,47
0.046438,0.15,0.0,0.1762,60.46,False,47
0.046438,0.18,0.0,0.2083,61.53,False,47
0.046438,0.2,0.0,0.3932,65.52,False,47
0.046438,0.25,0.0,0.5427,71.6,False,47
0.046438,0.3,0.0,0.548,74.49,False,47
0.046438,0.35,0.0,0.5666,77.3,False,47
0.046438,0.4,0.0,0.5754,79.37,False,47
0.046438,0.5,0.0,0.6301,85.57,False,47
0.046438,0.7,0.0,0.4531,90.85,False,47
0.015315,0.05,0.0,0.0408,31.52,True,48
0.015315,0.08,0.0,0.0425,33.37,True,48
0.015315,0.1,0.0,0.0443,33.7,True,48
0.015315,0.12,0.0,0.0477,34.13,True,48
0.015315,0.15,0.0,0.0486,35.72,True,48
0.015315,0.18,0.0,0.0495,36.47,False,48
0.015315,0.2,0.0,0.0495,36.76,False,48
0.015315,0.25,0.0,0.0547,37.4,False,48
0.015315,0.3,0.0,0.059,37.97,False,48
0.015315,0.35,0.0,0.059,39.05,False,48
0.015315,0.4,0.0,0.059,40.6,False,48
0.015315,0.5,0.0,0.0625,42.31,False,48
0.015315,0.7,0.0,0.0625,45.91,False,48
0.015996,0.05,0.0,0.0408,32.66,True,48
0.015996,0.08,0.0,0.0425,34.6,True,48
0.015996,0.1,0.0,0.0443,34.94,True,48
0.015996,0.12,0.0,0.0477,35.38,True,48
0.015996,0.15,0.0,0.0486,37.1,True,48
0.015996,0.18,0.0,0.0495,37.87,False,48
0.015996,0.2,0.0,0.0495,38.15,False,48
0.015996,0.25,0.0,0.0547,38.82,False,48
0.015996,0.3,0.0,0.059,39.44,False,48
0.015996,0.35,0.0,0.059,40.55,False,48
0.015996,0.4,0.0,0.0599,42.15,False,48
0.015996,0.5,0.0,0.0634,43.94,False,48
0.015996,0.7,0.0,0.0634,47.78,False,48
0.016779,0.05,0.0,0.0408,33.82,True,48
0.016779,0.08,0.0,0.0425,35.89,True,48
0.016779,0.1,0.0,0.0451,36.2,True,48
0.016779,0.12,0.0,0.0486,36.69,True,48
0.016779,0.15,0.0,0.0495,38.5,False,48
0.016779,0.18,0.0,0.0503,39.28,False,48
0.016779,0.2,0.0,0.0503,39.59,False,48
0.016779,0.25,0.0,0.0564,40.28,False,48
0.016779,0.3,0.0,0.0634,40.91,False,48
0.016779,0.35,0.0,0.0634,42.09,False,48
0.016779,0.4,0.0,0.0642,43.81,False,48
0.016779,0.5,0.0,0.0677,45.71,False,48
0.016779,0.7,0.0,0.0677,49.75,False,48
0.0175,0.05,0.0,0.0408,35.04,True,48
0.0175,0.08,0.0,0.0425,37.17,True,48
0.0175,0.1,0.0,0.0477,37.51,True,48
0.0175,0.12,0.0,0.0512,38.04,False,48
0.0175,0.15,0.0,0.0521,39.92,False,48
0.0175,0.18,0.0,0.053,40.75,False,48
0.0175,0.2,0.0,0.053,41.07,False,48
0.0175,0.25,0.0,0.059,41.79,False,48
0.0175,0.3,0.0,0.066,42.49,False,48
0.0175,0.35,0.0,0.066,43.68,False,48
0.0175,0.4,0.0,0.0677,45.45,False,48
0.0175,0.5,0.0,0.0755,47.47,False,48
0.0175,0.7,0.0,0.0755,51.66,False,48
0.018257,0.05,0.0,0.0408,36.16,True,48
0.018257,0.08,0.0,0.0434,38.3,True,48
0.018257,0.1,0.0,0.0495,38.69,False,48
0.018257,0.12,0.0,0.053,39.25,False,48
0.018257,0.15,0.0,0.0538,41.18,False,48
0.018257,0.18,0.0,0.0547,42.05,False,48
0.018257,0.2,0.0,0.0547,42.36,False,48
0.018257,0.25,0.0,0.0625,43.24,False,48
0.018257,0.3,0.0,0.0712,44.0,False,48
0.018257,0.35,0.0,0.0712,45.2,False,48
0.018257,0.4,0.0,0.0729,47.14,False,48
0.018257,0.5,0.0,0.0816,49.19,False,48
0.018257,0.7,0.0,0.0816,53.53,False,48
0.019088,0.05,0.0,0.0417,37.29,True,48
0.019088,0.08,0.0,0.0434,39.47,True,48
0.019088,0.1,0.0,0.0495,39.86,False,48
0.019088,0.12,0.0,0.053,40.44,False,48
0.019088,0.15,0.0,0.0573,42.52,False,48
0.019088,0.18,0.0,0.0582,43.38,False,48
0.019088,0.2,0.0,0.0582,43.69,False,48
0.019088,0.25,0.0,0.066,44.64,False,48
0.019088,0.3,0.0,0.0764,45.43,False,48
0.019088,0.35,0.0,0.0764,46.76,False,48
0.019088,0.4,0.0,0.0781,48.67,False,48
0.019088,0.5,0.0,0.0868,50.85,False,48
0.019088,0.7,0.0,0.0868,55.35,False,48
0.019829,0.05,0.0,0.0417,38.57,True,48
0.019829,0.08,0.0,0.0434,40.83,True,48
0.019829,0.1,0.0,0.0495,41.23,False,48
0.019829,0.12,0.0,0.053,41.83,False,48
0.019829,0.15,0.0,0.0599,44.03,False,48
0.019829,0.18,0.0,0.0608,44.94,False,48
0.019829,0.2,0.0,0.0608,45.26,False,48
0.019829,0.25,0.0,0.0686,46.23,False,48
0.019829,0.3,0.0,0.0764,47.02,False,48
0.019829,0.35,0.0,0.0764,48.42,False,48
0.019829,0.4,0.0,0.0781,50.44,False,48
0.019829,0.5,0.0,0.0877,52.66,False,48
0.019829,0.7,0.0,0.0877,57.2,False,48
0.020705,0.05,0.0,0.0417,39.7,True,48
0.020705,0.08,0.0,0.0434,42.03,True,48
0.020705,0.1,0.0,0.0495,42.45,False,48
0.020705,0.12,0.0,0.053,43.06,False,48
0.020705,0.15,0.0,0.0608,45.37,False,48
0.020705,0.18,0.0,0.0616,46.29,False,48
0.020705,0.2,0.0,0.0616,46.61,False,48
0.020705,0.25,0.0,0.0703,47.67,False,48
0.020705,0.3,0.0,0.0781,48.49,False,48
0.020705,0.35,0.0,0.0816,50.09,False,48
0.020705,0.4,0.0,0.0833,52.06,False,48
0.020705,0.5,0.0,0.0929,54.37,False,48
0.020705,0.7,0.0,0.0929,59.05,False,48
0.021496,0.05,0.0,0.0417,40.87,True,48
0.021496,0.08,0.0,0.0434,43.22,True,48
0.021496,0.1,0.0,0.0495,43.64,False,48
0.021496,0.12,0.0,0.053,44.26,False,48
0.021496,0.15,0.0,0.0616,46.88,False,48
0.021496,0.18,0.0,0.0625,47.84,False,48
0.021496,0.2,0.0,0.0625,48.14,False,48
0.021496,0.25,0.0,0.0712,49.27,False,48
0.021496,0.3,0.0,0.079,50.17,False,48
0.021496,0.35,0.0,0.0825,51.84,False,48
0.021496,0.4,0.0,0.0955,53.97,False,48
0.021496,0.5,0.0,0.105,56.32,False,48
0.021496,0.7,0.0,0.105,61.0,False,48
0.022489,0.05,0.0,0.0417,42.07,True,48
0.022489,0.08,0.0,0.0469,44.48,True,48
0.022489,0.1,0.0,0.053,44.93,False,48
0.022489,0.12,0.0,0.0564,45.56,False,48
0.022489,0.15,0.0,0.0616,48.24,False,48
0.022489,0.18,0.0,0.0625,49.28,False,48
0.022489,0.2,0.0,0.0625,49.62,False,48
0.022489,0.25,0.0,0.0712,50.77,False,48
0.022489,0.3,0.0,0.079,51.69,False,48
0.022489,0.35,0.0,0.0825,53.45,False,48
0.022489,0.4,0.0,0.0998,55.72,False,48
0.022489,0.5,0.0,0.1137,58.18,False,48
0.022489,0.7,0.0,0.1137,62.93,False,48
0.023389,0.05,0.0,0.0417,43.26,True,48
0.023389,0.08,0.0,0.0469,45.74,True,48
0.023389,0.1,0.0,0.053,46.2,False,48
0.023389,0.12,0.0,0.0564,46.86,False,48
0.023389,0.15,0.0,0.0651,49.71,False,48
0.023389,0.18,0.0,0.0694,50.79,False,48
0.023389,0.2,0.0,0.0694,51.16,False,48
0.023389,0.25,0.0,0.0781,52.49,False,48
0.023389,0.3,0.0,0.0859,53.33,False,48
0.023389,0.35,0.0,0.0859,55.08,False,48
0.023389,0.4,0.0,0.1033,57.66,False,48
0.023389,0.5,0.0,0.1189,60.06,False,48
0.023389,0.7,0.0,0.1137,64.87,False,48
0.02446,0.05,0.0,0.0417,44.42,True,48
0.02446,0.08,0.0,0.0469,47.02,True,48
0.02446,0.1,0.0,0.053,47.5,False,48
0.02446,0.12,0.0,0.0564,48.15,False,48
0.02446,0.15,0.0,0.0668,51.11,False,48
0.02446,0.18,0.0,0.0712,52.24,False,48
0.02446,0.2,0.0,0.0729,52.66,False,48
0.02446,0.25,0.0,0.0816,53.97,False,48
0.02446,0.3,0.0,0.0894,54.95,False,48
0.02446,0.35,0.0,0.0894,56.78,False,48
0.02446,0.4,0.0,0.1068,59.48,False,48
0.02446,0.5,0.0,0.1207,61.95,False,48
0.02446,0.7,0.0,0.1155,66.75,False,48
0.025507,0.05,0.0,0.0425,45.7,True,48
0.025507,0.08,0.0,0.0503,48.46,False,48
0.025507,0.1,0.0,0.0564,48.96,False,48
0.025507,0.12,0.0,0.0599,49.64,False,48
0.025507,0.15,0.0,0.0703,52.64,False,48
0.025507,0.18,0.0,0.0747,53.88,False,48
0.025507,0.2,0.0,0.0764,54.39,False,48
0.025507,0.25,0.0,0.0842,55.68,False,48
0.025507,0.3,0.0,0.092,56.76,False,48
0.025507,0.35,0.0,0.092,58.64,False,48
0.025507,0.4,0.0,0.1128,61.51,False,48
0.025507,0.5,0.0,0.1233,64.02,False,48
0.025507,0.7,0.0,0.1181,68.68,False,48
0.026576,0.05,0.0,0.0425,47.04,True,48
0.026576,0.08,0.0,0.053,49.84,False,48
0.026576,0.1,0.0,0.059,50.31,False,48
0.026576,0.12,0.0,0.0625,51.01,False,48
0.026576,0.15,0.0,0.0747,54.17,False,48
0.026576,0.18,0.0,0.079,55.46,False,48
0.026576,0.2,0.0,0.0807,56.04,False,48
0.026576,0.25,0.0,0.092,57.35,False,48
0.026576,0.3,0.0,0.0972,58.46,False,48
0.026576,0.35,0.0,0.0972,60.4,False,48
0.026576,0.4,0.0,0.1241,63.41,False,48
0.026576,0.5,0.0,0.1345,65.89,False,48
0.026576,0.7,0.0,0.1233,70.62,False,48
0.027748,0.05,0.0,0.0425,48.22,True,48
0.027748,0.08,0.0,0.0564,51.19,False,48
0.027748,0.1,0.0,0.0625,51.66,False,48
0.027748,0.12,0.0,0.066,52.48,False,48
0.027748,0.15,0.0,0.0816,55.71,False,48
0.027748,0.18,0.0,0.0859,57.02,False,48
0.027748,0.2,0.0,0.0877,57.63,False,48
0.027748,0.25,0.0,0.1007,59.05,False,48
0.027748,0.3,0.0,0.1059,60.19,False,48
0.027748,0.35,0.0,0.1059,62.17,False,48
0.027748,0.4,0.0,0.1372,65.49,False,48
0.027748,0.5,0.0,0.1476,67.83,False,48
0.027748,0.7,0.0,0.1363,72.74,False,48
0.029127,0.05,0.0,0.0425,49.23,True,48
0.029127,0.08,0.0,0.066,52.42,False,48
0.029127,0.1,0.0,0.072,52.88,False,48
0.029127,0.12,0.0,0.0755,53.85,False,48
0.029127,0.15,0.0,0.0911,57.18,False,48
0.029127,0.18,0.0,0.0955,58.63,False,48
0.029127,0.2,0.0,0.0972,59.29,False,48
0.029127,0.25,0.0,0.1146,60.78,False,48
0.029127,0.3,0.0,0.1241,61.92,False,48
0.029127,0.35,0.0,0.1241,63.93,False,48
0.029127,0.4,0.0,0.1554,67.37,False,48
0.029127,0.5,0.0,0.1606,69.79,False,48
0.029127,0.7,0.0,0.1493,74.73,False,48
0.030577,0.05,0.0,0.0434,50.53,True,48
0.030577,0.08,0.0,0.072,53.75,False,48
0.030577,0.1,0.0,0.0755,54.13,False,48
0.030577,0.12,0.0,0.079,55.13,False,48
0.030577,0.15,0.0,0.0946,58.77,False,48
0.030577,0.18,0.0,0.099,60.24,False,48
0.030577,0.2,0.0,0.1007,60.89,False,48
0.030577,0.25,0.0,0.1224,62.42,False,48
0.030577,0.3,0.0,0.1389,63.88,False,48
0.030577,0.35,0.0,0.1389,65.99,False,48
0.030577,0.4,0.0,0.2435,69.44,False,48
0.030577,0.5,0.0,0.2488,72.02,False,48
0.030577,0.7,0.0,0.1641,76.76,False,48
0.032121,0.05,0.0,0.0434,51.96,True,48
0.032121,0.08,0.0,0.0738,55.19,False,48
0.032121,0.1,0.0,0.0773,55.54,False,48
0.032121,0.12,0.0,0.0816,56.58,False,48
0.032121,0.15,0.0,0.0972,60.5,False,48
0.032121,0.18,0.0,0.1016,61.98,False,48
0.032121,0.2,0.0,0.1042,62.62,False,48
0.032121,0.25,0.0,0.1328,64.3,False,48
0.032121,0.3,0.0,0.1493,65.81,False,48
0.032121,0.35,0.0,0.1493,68.02,False,48
0.032121,0.4,0.0,0.254,71.67,False,48
0.032121,0.5,0.0,0.2593,74.11,False,48
0.032121,0.7,0.0,0.1693,78.98,False,48
0.033968,0.05,0.0,0.0434,53.33,True,48
0.033968,0.08,0.0,0.0816,56.64,False,48
0.033968,0.1,0.0,0.0903,57.04,False,48
0.033968,0.12,0.0,0.0946,58.07,False,48
0.033968,0.15,0.0,0.105,62.31,False,48
0.033968,0.18,0.0,0.1163,63.76,False,48
0.033968,0.2,0.0,0.1189,64.4,False,48
0.033968,0.25,0.0,0.1432,66.27,False,48
0.033968,0.3,0.0,0.1597,68.0,False,48
0.033968,0.35,0.0,0.1597,70.33,False,48
0.033968,0.4,0.0,0.2733,74.13,False,48
0.033968,0.5,0.0,0.2785,76.6,False,48
0.033968,0.7,0.0,0.1884,81.18,False,48
0.036105,0.05,0.0,0.0521,54.95,False,48
0.036105,0.08,0.0,0.0998,58.23,False,48
0.036105,0.1,0.0,0.1128,58.73,False,48
0.036105,0.12,0.0,0.1189,59.9,False,48
0.036105,0.15,0.0,0.1267,64.16,False,48
0.036105,0.18,0.0,0.1372,65.63,False,48
0.036105,0.2,0.0,0.1458,66.24,False,48
0.036105,0.25,0.0,0.1701,68.16,False,48
0.036105,0.3,0.0,0.1927,70.1,False,48
0.036105,0.35,0.0,0.1944,72.58,False,48
0.036105,0.4,0.0,0.3083,76.66,False,48
0.036105,0.5,0.0,0.3171,78.86,False,48
0.036105,0.7,0.0,0.2266,83.47,False,48
0.038754,0.05,0.0,0.0616,56.36,False,48
0.038754,0.08,0.0,0.1398,59.9,False,48
0.038754,0.1,0.0,0.1528,60.38,False,48
0.038754,0.12,0.0,0.1632,61.7,False,48
0.038754,0.15,0.0,0.1823,66.24,False,48
0.038754,0.18,0.0,0.1927,67.61,False,48
0.038754,0.2,0.0,0.2023,68.22,False,48
0.038754,0.25,0.0,0.2422,70.59,False,48
0.038754,0.3,0.0,0.2639,72.48,False,48
0.038754,0.35,0.0,0.2656,75.03,False,48
0.038754,0.4,0.0,0.3494,78.95,False,48
0.038754,0.5,0.0,0.3564,81.12,False,48
0.038754,0.7,0.0,0.263,85.68,False,48
0.041849,0.05,0.0,0.0729,57.85,False,48
0.041849,0.08,0.0,0.1753,61.37,False,48
0.041849,0.1,0.0,0.2179,62.12,False,48
0.041849,0.12,0.0,0.224,63.5,False,48
0.041849,0.15,0.0,0.2387,67.91,False,48
0.041849,0.18,0.0,0.2543,69.34,False,48
0.041849,0.2,0.0,0.2639,69.94,False,48
0.041849,0.25,0.0,0.3203,72.73,False,48
0.041849,0.3,0.0,0.342,74.75,False,48
0.041849,0.35,0.0,0.355,77.48,False,48
0.041849,0.4,0.0,0.4431,81.26,False,48
0.041849,0.5,0.0,0.4352,83.45,False,48
0.041849,0.7,0.0,0.3359,87.84,False,48
0.046028,0.05,0.0,0.1753,60.63,False,48
0.046028,0.08,0.0,0.2839,63.92,False,48
0.046028,0.1,0.0,0.2986,64.41,False,48
0.046028,0.12,0.0,0.3003,65.6,False,48
0.046028,0.15,0.0,0.3186,70.33,False,48
0.046028,0.18,0.0,0.3464,71.73,False,48
0.046028,0.2,0.0,0.3707,72.31,False,48
0.046028,0.25,0.0,0.5149,75.49,False,48
0.046028,0.3,0.0,0.5254,77.54,False,48
0.046028,0.35,0.0,0.5368,80.58,False,48
0.046028,0.4,0.0,0.5569,84.09,False,48
0.046028,0.5,0.0,0.5341,86.51,False,48
0.046028,0.7,0.0,0.4392,90.62,False,48
0.01539,0.05,0.0,0.0738,28.88,True,49
0.01539,0.08,0.0,0.0764,29.55,True,49
0.01539,0.1,0.0,0.0764,30.01,True,49
0.01539,0.12,0.0,0.0764,30.54,True,49
0.01539,0.15,0.0,0.0764,31.03,True,49
0.01539,0.18,0.0,0.0877,31.52,False,49
0.01539,0.2,0.0,0.0877,31.67,False,49
0.01539,0.25,0.0,0.0938,32.26,False,49
0.01539,0.3,0.0,0.0938,33.27,False,49
0.01539,0.35,0.0,0.0938,33.95,False,49
0.01539,0.4,0.0,0.0946,34.55,False,49
0.01539,0.5,0.0,0.1059,36.33,False,49
0.01539,0.7,0.0,0.0859,39.56,True,49
0.016101,0.05,0.0,0.0738,30.01,True,49
0.016101,0.08,0.0,0.0764,30.77,True,49
0.016101,0.1,0.0,0.0764,31.26,True,49
0.016101,0.12,0.0,0.0764,31.8,True,49
0.016101,0.15,0.0,0.0764,32.3,True,49
0.016101,0.18,0.0,0.0877,32.79,False,49
0.016101,0.2,0.0,0.0877,32.95,False,49
0.016101,0.25,0.0,0.0938,33.54,False,49
0.016101,0.3,0.0,0.0938,34.64,False,49
0.016101,0.35,0.0,0.0938,35.32,False,49
0.016101,0.4,0.0,0.0946,35.96,False,49
0.016101,0.5,0.0,0.1059,37.73,False,49
0.016101,0.7,0.0,0.0859,41.16,True,49
0.016894,0.05,0.0,0.0738,31.16,True,49
0.016894,0.08,0.0,0.0773,32.03,True,49
0.016894,0.1,0.0,0.0773,32.59,True,49
0.016894,0.12,0.0,0.0773,33.13,True,49
0.016894,0.15,0.0,0.0773,33.65,True,49
0.016894,0.18,0.0,0.0885,34.15,False,49
0.016894,0.2,0.0,0.0885,34.3,False,49
0.016894,0.25,0.0,0.0946,34.91,False,49
0.016894,0.3,0.0,0.0946,36.0,False,49
0.016894,0.35,0.0,0.0946,36.73,False,49
0.016894,0.4,0.0,0.0955,37.42,False,49
0.016894,0.5,0.0,0.1068,39.26,False,49
0.016894,0.7,0.0,0.0868,42.82,True,49
0.01767,0.05,0.0,0.0738,32.33,True,49
0.01767,0.08,0.0,0.0773,33.23,True,49
0.01767,0.1,0.0,0.0773,33.81,True,49
0.01767,0.12,0.0,0.0773,34.41,True,49
0.01767,0.15,0.0,0.0773,34.94,True,49
0.01767,0.18,0.0,0.0885,35.4,False,49
0.01767,0.2,0.0,0.0885,35.58,False,49
0.01767,0.25,0.0,0.0946,36.19,False,49
0.01767,0.3,0.0,0.0946,37.35,False,49
0.01767,0.35,0.0,0.0955,38.09,False,49
0.01767,0.4,0.0,0.0964,38.9,False,49
0.01767,0.5,0.0,0.1076,40.81,False,49
0.01767,0.7,0.0,0.0877,44.49,False,49
0.018421,0.05,0.0,0.0738,33.53,True,49
0.018421,0.08,0.0,0.0773,34.53,True,49
