episodio_idx,Seed,config_id,Modelo,Tipo,Omissao,TTDef
884,43,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.020300
885,43,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.020300
886,43,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.020300
887,43,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.020300
888,43,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.020300
889,43,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.020300
890,43,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.020300
891,43,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.020300
892,43,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.020300
893,43,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.020300
894,43,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.020300
895,43,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.020300
896,43,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.020300
897,43,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.020300
898,43,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.020300
899,43,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.020300
900,43,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.020300
901,43,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.020300
902,43,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.020300
903,43,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.020300
904,43,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.020300
905,43,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.020300
906,43,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.020300
907,43,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.020300
908,43,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.020300
909,43,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.020300
910,43,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.020300
911,43,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.020300
912,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
913,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
914,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
915,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
916,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
917,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
918,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
919,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
920,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
921,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
922,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
923,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
924,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
925,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
926,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
927,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
928,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
929,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
930,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
931,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
932,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
933,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
934,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
935,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
936,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
937,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
938,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
939,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
940,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
941,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
942,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
943,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
944,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
945,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
946,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
947,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
948,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
949,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
950,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
951,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
952,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
953,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
954,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
955,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
956,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
957,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
958,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
959,43,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.015200
960,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
961,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
962,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
963,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
964,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
965,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
966,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
967,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
968,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
969,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
970,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
971,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
972,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
973,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
974,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
975,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
976,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
977,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
978,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
979,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
980,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
981,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
982,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
983,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
984,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
985,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
986,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
987,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
988,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
989,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
990,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
991,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
992,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
993,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
994,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
995,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
996,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
997,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
998,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
999,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1000,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1001,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1002,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1003,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1004,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1005,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1006,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1007,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1008,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1009,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1010,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1011,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1012,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1013,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1014,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1015,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1016,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1017,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1018,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1019,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1020,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1021,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1022,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1023,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1024,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1025,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1026,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1027,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1028,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1029,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1030,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1031,44,baseline_fixed,LSTM-Baseline,Progressive,False,0.001400
1032,44,baseline_fixed,LSTM-Baseline,Abrupt,True,10.000000
1033,44,baseline_fixed,LSTM-Baseline,Abrupt,True,10.000000
1034,44,baseline_fixed,LSTM-Baseline,Abrupt,True,10.000000
1035,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1036,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1037,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1038,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1039,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1040,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1041,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1042,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1043,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1044,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1045,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1046,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1047,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1048,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1049,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1050,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1051,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1052,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1053,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1054,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1055,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1056,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1057,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1058,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1059,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1060,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1061,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1062,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1063,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1064,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1065,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1066,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1067,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1068,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1069,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1070,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1071,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1072,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1073,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1074,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1075,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1076,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1077,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1078,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1079,44,baseline_fixed,LSTM-Baseline,Abrupt,False,0.708693
1080,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1081,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1082,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1083,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1084,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1085,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1086,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1087,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1088,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1089,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1090,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1091,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1092,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1093,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1094,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1095,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1096,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1097,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1098,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1099,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1100,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1101,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1102,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1103,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1104,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1105,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1106,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1107,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1108,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1109,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1110,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1111,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1112,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1113,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1114,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1115,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1116,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1117,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1118,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1119,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1120,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1121,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1122,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1123,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1124,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1125,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1126,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1127,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1128,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1129,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1130,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1131,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1132,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1133,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1134,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1135,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1136,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1137,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1138,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1139,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1140,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1141,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1142,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1143,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1144,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1145,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1146,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1147,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1148,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1149,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1150,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1151,44,baseline_hybrid,Baseline+Gating,Progressive,False,0.130200
1152,44,baseline_hybrid,Baseline+Gating,Abrupt,True,10.000000
1153,44,baseline_hybrid,Baseline+Gating,Abrupt,True,10.000000
1154,44,baseline_hybrid,Baseline+Gating,Abrupt,True,10.000000
1155,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1156,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1157,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1158,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1159,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1160,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1161,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1162,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1163,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1164,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1165,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1166,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1167,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1168,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1169,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1170,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1171,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1172,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1173,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1174,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1175,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1176,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1177,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1178,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1179,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1180,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1181,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1182,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1183,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1184,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1185,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1186,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1187,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1188,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1189,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1190,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1191,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1192,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1193,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1194,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1195,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1196,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1197,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1198,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1199,44,baseline_hybrid,Baseline+Gating,Abrupt,False,0.708693
1200,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1201,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1202,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1203,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1204,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1205,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1206,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1207,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1208,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1209,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1210,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1211,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1212,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1213,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1214,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1215,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1216,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1217,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1218,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1219,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1220,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1221,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1222,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1223,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1224,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1225,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1226,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1227,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1228,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1229,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1230,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1231,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1232,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1233,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1234,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1235,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1236,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1237,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1238,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1239,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1240,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1241,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1242,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1243,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1244,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1245,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1246,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1247,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1248,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1249,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1250,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1251,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1252,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1253,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1254,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1255,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1256,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1257,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1258,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1259,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1260,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1261,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1262,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1263,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1264,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1265,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1266,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1267,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1268,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1269,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1270,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
