seed,dur_frames,dur_s,support,config,FR,TTD,TTDef,SupPct,ComputeRate,FSonset,FSonsetSimple,F1,ECE,H_stable,H_pre,H_post,n_crit
50,31,3.229,ID anchor (progressive),AF-TOI Fixed,0.0,0.3576,0.3576,0.0,1.0,0.0,0.0,0.5799,0.091,0.0036,0.0036,0.1007,120
50,31,3.229,ID anchor (progressive),AF-TOI+MHEG,0.0,0.5278,0.5278,54.8,0.452,0.4017,0.4924,0.6127,0.1078,0.0036,0.0036,0.1007,120
50,42,4.375,extrapolation-slow OOD,Baseline Fixed,0.0167,0.2913,0.458,0.0,1.0,0.0,0.0,0.8679,0.0461,0.0271,0.0261,0.2236,120
50,42,4.375,extrapolation-slow OOD,Baseline+MHEG,0.0167,0.3169,0.4836,51.46,0.4854,0.1431,0.2076,0.8679,0.0508,0.0271,0.0261,0.2236,120
50,42,4.375,extrapolation-slow OOD,AF-TOI Fixed,0.0,0.2214,0.2214,0.0,1.0,0.0,0.0,0.5882,0.114,0.0036,0.0036,0.0979,120
50,42,4.375,extrapolation-slow OOD,AF-TOI+MHEG,0.0,0.3368,0.3368,54.83,0.4517,0.2542,0.3341,0.5882,0.1203,0.0036,0.0036,0.0979,120
50,50,5.208,extrapolation-slow OOD,Baseline Fixed,0.0583,0.4563,1.0396,0.0,1.0,0.0,0.0,0.9333,0.0857,0.028,0.026,0.2225,120
50,50,5.208,extrapolation-slow OOD,Baseline+MHEG,0.0583,0.4858,1.0691,52.72,0.4728,0.1583,0.1917,0.9333,0.0908,0.028,0.026,0.2225,120
50,50,5.208,extrapolation-slow OOD,AF-TOI Fixed,0.0,0.151,0.151,0.0,1.0,0.0,0.0,0.6813,0.1462,0.0036,0.0036,0.0967,120
50,50,5.208,extrapolation-slow OOD,AF-TOI+MHEG,0.0,0.2535,0.2535,55.23,0.4477,0.2125,0.3015,0.6813,0.1496,0.0036,0.0036,0.0967,120
51,2,0.208,extrapolation-fast OOD,Baseline Fixed,0.0,0.452,0.452,0.0,1.0,0.0,0.0,0.0165,0.121,0.0126,0.0132,0.3104,118
51,2,0.208,extrapolation-fast OOD,Baseline+MHEG,0.0,0.4811,0.4811,56.81,0.4319,0.0579,0.3529,0.0328,0.1288,0.0126,0.0132,0.3104,118
51,2,0.208,extrapolation-fast OOD,AF-TOI Fixed,0.0,0.3628,0.3628,0.0,1.0,0.0,0.0,0.08,0.1908,0.0012,0.0012,0.2089,118
51,2,0.208,extrapolation-fast OOD,AF-TOI+MHEG,0.0,0.4573,0.4573,50.2,0.498,0.0754,0.3968,0.08,0.1934,0.0012,0.0012,0.2089,118
51,6,0.625,ID anchor (abrupt),Baseline Fixed,0.0,0.3229,0.3229,0.0,1.0,0.0,0.0,0.1102,0.1075,0.0126,0.0132,0.3746,120
51,6,0.625,ID anchor (abrupt),Baseline+MHEG,0.0,0.3863,0.3863,55.26,0.4474,0.0838,0.3152,0.125,0.1135,0.0126,0.0132,0.3746,120
51,6,0.625,ID anchor (abrupt),AF-TOI Fixed,0.0,0.1441,0.1441,0.0,1.0,0.0,0.0,0.08,0.1681,0.0012,0.0012,0.2199,120
51,6,0.625,ID anchor (abrupt),AF-TOI+MHEG,0.0,0.1892,0.1892,47.19,0.5281,0.0956,0.3508,0.08,0.1694,0.0012,0.0012,0.2199,120
51,10,1.042,ID anchor (abrupt edge),Baseline Fixed,0.0,0.4644,0.4644,0.0,1.0,0.0,0.0,0.1538,0.1189,0.0125,0.0131,0.3891,120
51,10,1.042,ID anchor (abrupt edge),Baseline+MHEG,0.0,0.5434,0.5434,53.93,0.4607,0.1411,0.2811,0.1679,0.1258,0.0125,0.0131,0.3891,120
51,10,1.042,ID anchor (abrupt edge),AF-TOI Fixed,0.0,0.1398,0.1398,0.0,1.0,0.0,0.0,0.125,0.1494,0.0012,0.0012,0.2213,120
51,10,1.042,ID anchor (abrupt edge),AF-TOI+MHEG,0.0,0.1658,0.1658,45.06,0.5494,0.085,0.3273,0.125,0.1537,0.0012,0.0012,0.2213,120
51,14,1.458,interpolation OOD,Baseline Fixed,0.0,0.322,0.322,0.0,1.0,0.0,0.0,0.209,0.111,0.0125,0.0131,0.3846,120
51,14,1.458,interpolation OOD,Baseline+MHEG,0.0,0.3628,0.3628,53.17,0.4683,0.1681,0.2917,0.2222,0.124,0.0125,0.0131,0.3846,120
51,14,1.458,interpolation OOD,AF-TOI Fixed,0.0,0.1293,0.1293,0.0,1.0,0.0,0.0,0.1395,0.1482,0.0012,0.0012,0.2172,120
51,14,1.458,interpolation OOD,AF-TOI+MHEG,0.0,0.1467,0.1467,44.45,0.5555,0.0722,0.3674,0.1395,0.1513,0.0012,0.0012,0.2172,120
51,18,1.875,interpolation OOD,Baseline Fixed,0.0,0.2656,0.2656,0.0,1.0,0.0,0.0,0.1679,0.0835,0.0125,0.0131,0.3688,120
51,18,1.875,interpolation OOD,Baseline+MHEG,0.0,0.2925,0.2925,52.34,0.4766,0.1722,0.3083,0.1818,0.0988,0.0125,0.0131,0.3688,120
51,18,1.875,interpolation OOD,AF-TOI Fixed,0.0,0.158,0.158,0.0,1.0,0.0,0.0,0.1395,0.1423,0.0012,0.0012,0.2163,120
51,18,1.875,interpolation OOD,AF-TOI+MHEG,0.0,0.1693,0.1693,44.16,0.5584,0.0722,0.3689,0.1395,0.1501,0.0012,0.0012,0.2163,120
51,22,2.292,interpolation OOD,Baseline Fixed,0.0,0.2109,0.2109,0.0,1.0,0.0,0.0,0.2979,0.0557,0.0125,0.0131,0.3334,120
51,22,2.292,interpolation OOD,Baseline+MHEG,0.0,0.2639,0.2639,52.38,0.4762,0.1903,0.35,0.3217,0.0683,0.0125,0.0131,0.3334,120
51,22,2.292,interpolation OOD,AF-TOI Fixed,0.0,0.1493,0.1493,0.0,1.0,0.0,0.0,0.1955,0.1295,0.0012,0.0012,0.2157,120
51,22,2.292,interpolation OOD,AF-TOI+MHEG,0.0,0.1753,0.1753,44.58,0.5542,0.0778,0.3909,0.1395,0.1371,0.0012,0.0012,0.2157,120
51,31,3.229,ID anchor (progressive),Baseline Fixed,0.0083,0.253,0.3363,0.0,1.0,0.0,0.0,0.5366,0.0334,0.0124,0.013,0.2914,120
51,31,3.229,ID anchor (progressive),Baseline+MHEG,0.0083,0.2845,0.3678,53.12,0.4688,0.1875,0.3848,0.5455,0.036,0.0124,0.013,0.2914,120
51,31,3.229,ID anchor (progressive),AF-TOI Fixed,0.0,0.1111,0.1111,0.0,1.0,0.0,0.0,0.3333,0.141,0.0012,0.0012,0.2141,120
51,31,3.229,ID anchor (progressive),AF-TOI+MHEG,0.0,0.1111,0.1111,45.39,0.5461,0.0653,0.3939,0.3099,0.1441,0.0012,0.0012,0.2141,120
51,42,4.375,extrapolation-slow OOD,Baseline Fixed,0.0083,0.2941,0.3775,0.0,1.0,0.0,0.0,0.8119,0.0545,0.0124,0.0129,0.2738,120
51,42,4.375,extrapolation-slow OOD,Baseline+MHEG,0.0083,0.3204,0.4037,53.14,0.4686,0.1792,0.4644,0.835,0.057,0.0124,0.0129,0.2738,120
51,42,4.375,extrapolation-slow OOD,AF-TOI Fixed,0.0,0.1337,0.1337,0.0,1.0,0.0,0.0,0.6286,0.1753,0.0012,0.0012,0.2136,120
51,42,4.375,extrapolation-slow OOD,AF-TOI+MHEG,0.0,0.138,0.138,47.41,0.5259,0.0972,0.428,0.6207,0.1803,0.0012,0.0012,0.2136,120
51,50,5.208,extrapolation-slow OOD,Baseline Fixed,0.0167,0.5014,0.6681,0.0,1.0,0.0,0.0,0.9041,0.0989,0.0124,0.013,0.2688,120
51,50,5.208,extrapolation-slow OOD,Baseline+MHEG,0.0167,0.5473,0.714,53.16,0.4684,0.1722,0.4909,0.9041,0.0994,0.0124,0.013,0.2688,120
51,50,5.208,extrapolation-slow OOD,AF-TOI Fixed,0.0,0.0955,0.0955,0.0,1.0,0.0,0.0,0.6441,0.2113,0.0012,0.0012,0.2136,120
51,50,5.208,extrapolation-slow OOD,AF-TOI+MHEG,0.0,0.1111,0.1111,47.14,0.5286,0.0931,0.4606,0.6364,0.2135,0.0012,0.0012,0.2136,120
52,2,0.208,extrapolation-fast OOD,Baseline Fixed,0.1429,1.4818,2.9104,0.0,1.0,0.0,0.0,0.0328,0.1104,0.0051,0.0052,0.1074,119
52,2,0.208,extrapolation-fast OOD,Baseline+MHEG,0.1681,1.6246,3.3053,50.29,0.4971,0.0934,0.3316,0.0488,0.1099,0.0051,0.0052,0.1074,119
52,2,0.208,extrapolation-fast OOD,AF-TOI Fixed,0.0,0.4499,0.4499,0.0,1.0,0.0,0.0,0.3217,0.1252,0.0021,0.0022,0.4348,119
52,2,0.208,extrapolation-fast OOD,AF-TOI+MHEG,0.0,0.5051,0.5051,47.92,0.5208,0.0357,0.2765,0.3217,0.1204,0.0021,0.0022,0.4348,119
52,6,0.625,ID anchor (abrupt),Baseline Fixed,0.025,1.1351,1.3851,0.0,1.0,0.0,0.0,0.0488,0.1231,0.0051,0.0052,0.1628,120
52,6,0.625,ID anchor (abrupt),Baseline+MHEG,0.025,1.266,1.516,48.41,0.5159,0.1844,0.2977,0.0645,0.1248,0.0051,0.0052,0.1628,120
52,6,0.625,ID anchor (abrupt),AF-TOI Fixed,0.0,0.7639,0.7639,0.0,1.0,0.0,0.0,0.3673,0.1168,0.0021,0.0022,0.4421,120
52,6,0.625,ID anchor (abrupt),AF-TOI+MHEG,0.0,0.8203,0.8203,46.07,0.5393,0.0943,0.2477,0.3893,0.1153,0.0021,0.0022,0.4421,120
52,10,1.042,ID anchor (abrupt edge),Baseline Fixed,0.0,0.8455,0.8455,0.0,1.0,0.0,0.0,0.1102,0.1394,0.0051,0.0052,0.1232,120
52,10,1.042,ID anchor (abrupt edge),Baseline+MHEG,0.0,0.9358,0.9358,47.02,0.5298,0.2514,0.3174,0.125,0.1448,0.0051,0.0052,0.1232,120
52,10,1.042,ID anchor (abrupt edge),AF-TOI Fixed,0.0,0.7734,0.7734,0.0,1.0,0.0,0.0,0.3784,0.1393,0.0021,0.0022,0.356,120
52,10,1.042,ID anchor (abrupt edge),AF-TOI+MHEG,0.0,0.8594,0.8594,44.99,0.5501,0.1792,0.2705,0.3784,0.1401,0.0021,0.0022,0.356,120
52,14,1.458,interpolation OOD,Baseline Fixed,0.0,0.6354,0.6354,0.0,1.0,0.0,0.0,0.1395,0.1349,0.0051,0.0052,0.0894,120
52,14,1.458,interpolation OOD,Baseline+MHEG,0.0,0.7049,0.7049,46.36,0.5364,0.2583,0.3197,0.1538,0.1415,0.0051,0.0052,0.0894,120
52,14,1.458,interpolation OOD,AF-TOI Fixed,0.0,0.7309,0.7309,0.0,1.0,0.0,0.0,0.4106,0.1394,0.0021,0.0022,0.3081,120
52,14,1.458,interpolation OOD,AF-TOI+MHEG,0.0,0.8125,0.8125,44.06,0.5594,0.2236,0.2848,0.4211,0.146,0.0021,0.0022,0.3081,120
52,18,1.875,interpolation OOD,Baseline Fixed,0.0,0.4957,0.4957,0.0,1.0,0.0,0.0,0.1395,0.1098,0.0051,0.0052,0.074,120
52,18,1.875,interpolation OOD,Baseline+MHEG,0.0,0.5642,0.5642,45.77,0.5423,0.2375,0.2902,0.1538,0.1196,0.0051,0.0052,0.074,120
52,18,1.875,interpolation OOD,AF-TOI Fixed,0.0,0.6458,0.6458,0.0,1.0,0.0,0.0,0.4211,0.1075,0.0021,0.0022,0.2736,120
52,18,1.875,interpolation OOD,AF-TOI+MHEG,0.0,0.7092,0.7092,43.76,0.5624,0.2389,0.278,0.4314,0.1165,0.0021,0.0022,0.2736,120
52,22,2.292,interpolation OOD,Baseline Fixed,0.0083,0.3817,0.465,0.0,1.0,0.0,0.0,0.4314,0.08,0.0051,0.0052,0.0658,120
52,22,2.292,interpolation OOD,Baseline+MHEG,0.0083,0.4394,0.5228,46.21,0.5379,0.2292,0.3212,0.4416,0.0916,0.0051,0.0052,0.0658,120
52,22,2.292,interpolation OOD,AF-TOI Fixed,0.0,0.5174,0.5174,0.0,1.0,0.0,0.0,0.481,0.0768,0.0021,0.0022,0.2585,120
52,22,2.292,interpolation OOD,AF-TOI+MHEG,0.0,0.5729,0.5729,44.23,0.5577,0.2569,0.3288,0.4906,0.0863,0.0021,0.0022,0.2585,120
52,31,3.229,ID anchor (progressive),Baseline Fixed,0.025,0.2475,0.4975,0.0,1.0,0.0,0.0,0.6207,0.06,0.0051,0.0052,0.0584,120
52,31,3.229,ID anchor (progressive),Baseline+MHEG,0.025,0.2724,0.5224,46.3,0.537,0.15,0.3288,0.6286,0.0634,0.0051,0.0052,0.0584,120
52,31,3.229,ID anchor (progressive),AF-TOI Fixed,0.0,0.2986,0.2986,0.0,1.0,0.0,0.0,0.5366,0.0555,0.0021,0.0022,0.2402,120
52,31,3.229,ID anchor (progressive),AF-TOI+MHEG,0.0,0.349,0.349,45.53,0.5447,0.2028,0.3697,0.5366,0.0587,0.0021,0.0022,0.2402,120
52,42,4.375,extrapolation-slow OOD,Baseline Fixed,0.1167,0.3243,1.491,0.0,1.0,0.0,0.0,0.8,0.1031,0.0051,0.0052,0.0548,120
52,42,4.375,extrapolation-slow OOD,Baseline+MHEG,0.1167,0.342,1.5086,46.19,0.5381,0.1528,0.3682,0.806,0.1035,0.0051,0.0052,0.0548,120
52,42,4.375,extrapolation-slow OOD,AF-TOI Fixed,0.0,0.2361,0.2361,0.0,1.0,0.0,0.0,0.7565,0.0743,0.0021,0.0022,0.2348,120
52,42,4.375,extrapolation-slow OOD,AF-TOI+MHEG,0.0,0.2613,0.2613,45.64,0.5436,0.1542,0.4076,0.7565,0.0719,0.0021,0.0022,0.2348,120
52,50,5.208,extrapolation-slow OOD,Baseline Fixed,0.1667,0.2292,1.8958,0.0,1.0,0.0,0.0,0.8571,0.1379,0.0051,0.0052,0.0532,120
52,50,5.208,extrapolation-slow OOD,Baseline+MHEG,0.1667,0.2562,1.9229,46.12,0.5388,0.1431,0.4038,0.8571,0.1386,0.0051,0.0052,0.0532,120
52,50,5.208,extrapolation-slow OOD,AF-TOI Fixed,0.0,0.2023,0.2023,0.0,1.0,0.0,0.0,0.8293,0.1211,0.0021,0.0022,0.2331,120
52,50,5.208,extrapolation-slow OOD,AF-TOI+MHEG,0.0,0.2283,0.2283,45.01,0.5499,0.1389,0.3985,0.8293,0.1207,0.0021,0.0022,0.2331,120
53,2,0.208,extrapolation-fast OOD,Baseline Fixed,0.25,1.8125,4.3125,0.0,1.0,0.0,0.0,0.0645,0.1423,0.0067,0.0067,0.0404,120
53,2,0.208,extrapolation-fast OOD,Baseline+MHEG,0.2583,2.1699,4.7533,66.3,0.337,0.1631,0.5212,0.0645,0.1332,0.0067,0.0067,0.0404,120
53,2,0.208,extrapolation-fast OOD,AF-TOI Fixed,0.0,0.3872,0.3872,0.0,1.0,0.0,0.0,0.5093,0.1667,0.0034,0.004,0.4659,120
53,2,0.208,extrapolation-fast OOD,AF-TOI+MHEG,0.0,0.408,0.408,40.31,0.5969,0.0514,0.353,0.5093,0.1669,0.0034,0.004,0.4659,120
53,6,0.625,ID anchor (abrupt),Baseline Fixed,0.175,1.5309,3.2809,0.0,1.0,0.0,0.0,0.1538,0.1633,0.0067,0.0067,0.0484,120
53,6,0.625,ID anchor (abrupt),Baseline+MHEG,0.175,1.8582,3.6082,63.6,0.364,0.4064,0.5258,0.1538,0.1571,0.0067,0.0067,0.0484,120
53,6,0.625,ID anchor (abrupt),AF-TOI Fixed,0.0,0.6476,0.6476,0.0,1.0,0.0,0.0,0.4516,0.139,0.0034,0.004,0.4372,120
53,6,0.625,ID anchor (abrupt),AF-TOI+MHEG,0.0,0.6615,0.6615,40.92,0.5908,0.0153,0.2621,0.4516,0.1389,0.0034,0.004,0.4372,120
53,10,1.042,ID anchor (abrupt edge),Baseline Fixed,0.0,1.3056,1.3056,0.0,1.0,0.0,0.0,0.209,0.1832,0.0067,0.0067,0.0389,120
53,10,1.042,ID anchor (abrupt edge),Baseline+MHEG,0.0083,1.4688,1.5522,59.44,0.4056,0.5122,0.5803,0.209,0.1841,0.0067,0.0067,0.0389,120
53,10,1.042,ID anchor (abrupt edge),AF-TOI Fixed,0.0,0.6762,0.6762,0.0,1.0,0.0,0.0,0.4713,0.1407,0.0034,0.004,0.3821,120
53,10,1.042,ID anchor (abrupt edge),AF-TOI+MHEG,0.0,0.678,0.678,41.41,0.5859,0.0158,0.1871,0.4713,0.1413,0.0034,0.004,0.3821,120
53,14,1.458,interpolation OOD,Baseline Fixed,0.0,0.9123,0.9123,0.0,1.0,0.0,0.0,0.1955,0.1817,0.0067,0.0067,0.031,120
53,14,1.458,interpolation OOD,Baseline+MHEG,0.0083,1.0382,1.1215,57.11,0.4289,0.5583,0.6068,0.1955,0.19,0.0067,0.0067,0.031,120
53,14,1.458,interpolation OOD,AF-TOI Fixed,0.0,0.5911,0.5911,0.0,1.0,0.0,0.0,0.4,0.1335,0.0034,0.004,0.3387,120
53,14,1.458,interpolation OOD,AF-TOI+MHEG,0.0,0.5911,0.5911,42.19,0.5781,0.0403,0.1727,0.4,0.1338,0.0034,0.004,0.3387,120
53,18,1.875,interpolation OOD,Baseline Fixed,0.0,0.7613,0.7613,0.0,1.0,0.0,0.0,0.2979,0.1477,0.0067,0.0067,0.0267,120
53,18,1.875,interpolation OOD,Baseline+MHEG,0.0083,0.8596,0.9429,56.44,0.4356,0.5167,0.6,0.2979,0.155,0.0067,0.0067,0.0267,120
53,18,1.875,interpolation OOD,AF-TOI Fixed,0.0,0.4913,0.4913,0.0,1.0,0.0,0.0,0.3562,0.0998,0.0034,0.004,0.3138,120
53,18,1.875,interpolation OOD,AF-TOI+MHEG,0.0,0.4913,0.4913,42.01,0.5799,0.0236,0.1038,0.3562,0.0999,0.0034,0.004,0.3138,120
53,22,2.292,interpolation OOD,Baseline Fixed,0.0,0.5981,0.5981,0.0,1.0,0.0,0.0,0.4,0.1101,0.0067,0.0067,0.0245,120
53,22,2.292,interpolation OOD,Baseline+MHEG,0.0,0.7179,0.7179,56.85,0.4315,0.4722,0.5826,0.4211,0.1202,0.0067,0.0067,0.0245,120
53,22,2.292,interpolation OOD,AF-TOI Fixed,0.0,0.4132,0.4132,0.0,1.0,0.0,0.0,0.3784,0.0649,0.0034,0.004,0.2942,120
53,22,2.292,interpolation OOD,AF-TOI+MHEG,0.0,0.4132,0.4132,42.31,0.5769,0.0194,0.0856,0.3784,0.0652,0.0034,0.004,0.2942,120
53,31,3.229,ID anchor (progressive),Baseline Fixed,0.0,0.434,0.434,0.0,1.0,0.0,0.0,0.6517,0.0578,0.0067,0.0067,0.0226,120
53,31,3.229,ID anchor (progressive),Baseline+MHEG,0.0083,0.5138,0.5972,56.21,0.4379,0.3569,0.4598,0.6517,0.0637,0.0067,0.0067,0.0226,120
53,31,3.229,ID anchor (progressive),AF-TOI Fixed,0.0,0.2465,0.2465,0.0,1.0,0.0,0.0,0.6667,0.0311,0.0034,0.004,0.2719,120
53,31,3.229,ID anchor (progressive),AF-TOI+MHEG,0.0,0.2535,0.2535,43.04,0.5696,0.0264,0.0576,0.6667,0.0324,0.0034,0.004,0.2719,120
53,42,4.375,extrapolation-slow OOD,Baseline Fixed,0.0,0.4045,0.4045,0.0,1.0,0.0,0.0,0.8679,0.0645,0.0067,0.0067,0.0218,120
53,42,4.375,extrapolation-slow OOD,Baseline+MHEG,0.0083,0.4806,0.5639,56.22,0.4378,0.2722,0.3576,0.8679,0.0681,0.0067,0.0067,0.0218,120
53,42,4.375,extrapolation-slow OOD,AF-TOI Fixed,0.0,0.1736,0.1736,0.0,1.0,0.0,0.0,0.8837,0.039,0.0034,0.004,0.2613,120
53,42,4.375,extrapolation-slow OOD,AF-TOI+MHEG,0.0,0.178,0.178,43.66,0.5634,0.0222,0.0371,0.8837,0.0412,0.0034,0.004,0.2613,120
53,50,5.208,extrapolation-slow OOD,Baseline Fixed,0.025,0.3775,0.6275,0.0,1.0,0.0,0.0,0.9238,0.0931,0.0067,0.0067,0.0214,120
53,50,5.208,extrapolation-slow OOD,Baseline+MHEG,0.0333,0.4616,0.7949,56.99,0.4301,0.2403,0.347,0.9238,0.0975,0.0067,0.0067,0.0214,120
53,50,5.208,extrapolation-slow OOD,AF-TOI Fixed,0.0,0.1198,0.1198,0.0,1.0,0.0,0.0,0.9958,0.0639,0.0034,0.004,0.2578,120
53,50,5.208,extrapolation-slow OOD,AF-TOI+MHEG,0.0,0.1207,0.1207,43.38,0.5662,0.0139,0.0189,0.9958,0.0664,0.0034,0.004,0.2578,120
